salary,rent,food,entertainment,utilities,transportation,insurance,savings,subscriptions,travels,emi,future_expense_target
57957,26975,16067,18599,8578,2905,5253,27167,3614,22185,13051,151483.81372375737
149604,43573,18154,16042,969,10723,5985,9595,4919,13065,18061,146927.51223915396
32957,38950,25170,13587,2187,9259,6888,46306,720,21585,5945,178109.89583683675
78125,20254,13512,6161,11672,560,9748,37700,4312,13287,14365,133217.59193961014
38433,45717,7288,664,13551,10556,515,25415,2188,4523,939,116134.30597273858
138372,28566,9916,11369,5236,19665,74,7217,551,12971,10843,109613.1347590417
137972,23198,27914,2588,6187,6939,2318,44765,2407,5282,8663,135887.20890782942
167538,32658,26750,8247,9435,10917,4878,24079,4782,17298,27283,169537.06593025938
99814,12548,13158,4768,738,6860,3988,30978,1862,19720,37289,136003.26105746563
68113,10623,9927,12636,12811,2492,7102,12013,4433,1210,5677,80933.6841121854
120135,23886,18665,18737,5411,2783,6334,29534,4385,13001,39481,166382.4129127964
174199,47005,21838,11904,4540,3588,2473,2155,2712,26205,23425,149154.70860177744
189937,21732,28734,10,3683,1975,4757,38883,438,21725,36572,162675.3161260145
156587,46424,21695,9268,4347,19459,5417,1676,2218,4214,24507,144465.97930675757
20930,24583,26291,9494,2916,4803,4355,49852,2707,28844,11115,168999.52056670113
139695,31679,7740,19576,5810,14967,869,42504,510,16501,17204,162851.3879244002
87824,26362,25310,19704,10413,17054,7975,20045,2215,17649,28208,177551.72565326205
90956,34370,29661,15273,5322,12112,349,20579,4807,12221,16284,155212.0123985751
101036,31928,7647,16016,8506,2808,2307,38680,1482,3535,6104,120919.7495203681
78519,27506,21774,3170,735,10164,9817,22116,3531,29590,36957,167856.63096829888
130337,21618,7224,15649,10268,11205,8936,24860,3318,20862,31727,158272.24955695783
78329,31921,16818,14451,5549,11734,7315,33136,1389,20949,1161,150838.0514238192
132493,12843,20293,10809,6630,15910,5119,46395,662,19321,14308,157323.7264086831
24882,47872,7813,1335,11735,3949,3000,22012,4787,6714,3572,114579.48060438677
85526,34900,9473,17218,14213,1149,1634,32137,1709,26624,21876,168250.48265901592
161525,40830,16197,9414,14259,8884,6504,7955,3272,15315,29438,157984.9016661707
158007,18310,5618,14590,10521,9359,3350,18355,4752,20427,5322,113052.33858464142
107228,27800,29071,6754,13615,7410,3365,18964,1276,20916,11748,145947.30568025218
59044,49173,14437,1991,4759,6783,8088,9467,4538,3597,1888,107229.48744081894
116335,26134,4439,12977,2445,7503,7405,8800,1021,15691,4400,95132.2907907623
73348,5438,2531,2037,13708,3031,4885,8487,1049,1564,12374,56565.44728443835
60865,19022,29264,18342,11626,11197,8086,3416,3581,23038,16409,146890.61512327034
107397,31661,27898,9844,4464,1705,1945,25732,4196,16665,3539,128944.91641124716
42491,18661,29917,2251,8325,12772,5067,17005,2845,15660,10880,127737.1965183664
95275,40819,16175,12368,7455,9261,9671,48390,3020,2466,26898,182733.0422628815
196762,16320,3248,10280,8307,16011,9427,6762,2178,683,36192,112344.44563514327
91020,29908,27756,480,14683,15142,9839,12671,1875,22520,124,138501.42959486478
187020,16126,15131,10520,5393,14507,6928,224,2922,562,22455,98900.45409134903
167642,49194,19774,13281,4757,8439,5094,21015,1880,20624,22301,172516.92624111584
58239,43265,11662,9183,584,16959,6548,37271,4669,2532,13193,148073.18391176302
34541,24967,4429,74,9262,18320,6242,22198,3357,13332,39163,148070.6850430592
52814,11068,26920,7623,13412,7138,549,24164,89,7774,4666,106240.30995286972
104788,32163,22542,17438,13263,4862,9586,43745,1383,23963,18738,194578.73038270636
67202,17267,5833,16097,6796,19396,5174,32612,364,26217,13505,148464.77288760952
165912,39902,20138,9588,3338,4780,7679,35925,923,16767,32863,177152.72893718389
154109,31556,10622,16325,5812,12484,2864,29322,267,11328,1177,123268.79056853372
23305,48421,12970,3012,5805,12907,5823,49061,2278,15846,34171,197918.2287663558
148732,24182,7742,8482,10008,8912,805,25553,2447,28852,5188,127258.08939860389
180166,31809,2540,4042,12159,14926,8036,46230,3627,13486,33162,175659.79621415905
133566,35077,16137,2527,655,3690,8476,21639,1834,6683,3235,104038.60607611595
98800,41789,6994,5414,10089,17831,4881,35383,3592,1265,2170,134307.0059260712
59128,24363,12088,8371,8712,6888,2334,19624,1694,20607,3425,110378.89639991299
178136,20589,10814,5714,9044,5799,5261,7218,540,19221,13401,102295.92433008198
79497,28085,20131,2968,1070,14306,9564,10525,380,11427,30911,134188.7179781102
83898,29577,8484,13898,8627,12809,1637,18892,851,6008,20994,125969.27423060358
93681,40729,27421,3600,6263,6883,502,11312,2943,27987,32755,166709.08296785524
160700,35858,16188,12734,9904,19311,907,14472,2434,7163,11276,135555.71364664735
183952,30968,19373,9406,7141,2807,123,19011,4272,1574,17412,116547.88868585622
137379,33598,29965,12489,9338,686,1279,21502,2579,19347,21553,157679.03829169314
199283,29921,22390,8139,8513,5749,4341,3063,3152,16472,10684,117824.7041273378
138272,36204,18527,18785,4443,19508,7972,39362,2682,9665,12995,174676.9582029633
81420,30871,29447,4306,11270,6622,2265,39732,107,25545,24705,177290.03662242473
97564,26763,8872,1132,13507,15340,327,1080,3474,4468,8477,87557.60191747287
30775,8004,29361,3287,1569,9229,155,45434,663,24528,26226,150202.03603549502
38729,40343,20986,16941,9240,17419,6716,12231,854,24383,8137,161396.83215951445
165595,31826,17666,15385,4840,15756,7488,10094,373,2405,39213,152222.85376198913
85047,47880,11561,17613,9176,667,9475,40358,4255,29909,26863,202401.59216799267
20580,29877,19042,1954,5467,2939,9453,20817,2861,10291,6130,111767.45832249073
98353,29126,4658,1152,9416,8297,4987,4603,2738,8204,9704,84755.67630825569
163075,18102,21165,3570,4410,19935,7760,43279,4314,20559,20657,170483.20169056073
98272,13666,21004,11813,2644,4621,164,26246,2506,22739,26565,137250.61539402642
60329,12125,18075,14795,6869,1430,1844,963,3577,22465,32785,117103.10693550025
30128,6384,18371,15339,11625,12348,6161,23534,2059,26974,28304,152784.9234939551
85019,13131,29233,10633,14240,12862,1170,14673,3517,22034,37082,164816.37099426173
44121,47422,28691,4113,9313,15594,2922,45715,3231,1410,26293,188861.09064165695
197314,33835,19657,2118,9847,6062,8397,39326,1993,22695,36952,186598.98475471608
87203,26531,25197,2400,10845,4192,8165,17659,2947,4454,12494,119396.4766479732
114123,18363,23618,11770,6891,19942,7767,7736,4245,7548,4795,117461.87036124618
192923,46224,20720,10793,13050,8686,1936,37680,675,17321,32879,197911.66766939196
117563,28569,13322,7111,8269,1995,5151,9242,1245,29198,7565,113118.21602552559
189098,19439,3474,4214,3725,2472,1485,40553,2088,24630,13226,119371.73560543092
190487,3008,5630,11076,2139,4011,854,41411,3896,16139,9690,100901.39174553385
99203,6255,11053,5556,6991,2857,5408,1619,2207,13837,15605,73267.46877768103
145208,20963,4313,14464,9724,15674,4018,41082,3050,24005,12653,154263.64492123632
53611,27340,16270,13880,11195,17399,180,33850,4028,18139,29319,178496.97766328833
32299,24051,3839,8883,2440,18226,867,23584,2149,6454,7348,101370.68189050176
177616,43437,6744,5198,3731,5972,4583,43494,2848,21381,3834,145135.8290942036
125012,23281,27489,19731,5596,10918,9131,47800,1538,8679,14876,176162.9170422328
138525,42992,8630,8986,7527,7071,4147,40495,4361,3345,30839,165295.07993537243
81671,25573,11577,15300,4734,9117,5866,39474,4157,5813,19525,145877.76668683573
144681,21485,12733,10461,2529,19032,8639,19062,914,6133,13711,119000.10953584641
193167,9470,23426,300,7882,3501,4241,48539,2321,23397,38494,167976.82331098564
187605,16599,29166,13695,3930,252,9548,24621,855,14085,10108,128433.60558474809
109834,29931,27837,6277,14864,3205,3331,49481,438,28410,10062,175605.0399778347
91933,9240,28783,11870,762,10723,6918,997,3101,6928,29790,112438.36325121041
164902,4988,2155,17297,13266,1507,4469,15364,576,20613,19861,101114.01449165192
161143,19528,10568,2742,14907,10746,1313,3007,3318,462,26451,95503.1971023589
181190,40095,13524,400,13391,14596,4583,43120,2931,22258,3722,162181.18786810111
108351,8107,7060,6591,13446,5495,3991,8224,480,6618,38116,102872.1428555155
131921,19334,5742,6788,6916,16593,8010,15433,4926,15511,8055,111610.16301898511
38322,11536,2194,16746,10412,2367,1268,5560,2837,7851,29610,94019.87501789189
165781,32308,20914,18515,3226,14437,5149,28718,2341,18210,13231,158712.28511530397
137784,28353,24912,11753,2965,9764,5469,5886,4458,18175,30567,149381.40567961673
148920,31321,29285,15157,12866,13635,8217,12402,3299,25668,37835,192586.1652201851
21504,45217,11088,15322,622,11554,169,48908,3821,22058,7917,173561.0458774113
53632,41118,3423,2771,11841,16764,4732,35779,3530,15561,19303,161066.40007954344
104110,20732,25393,19663,13980,8289,4259,39170,2718,25178,8803,172858.6701291268
128714,47558,12049,2930,11470,18285,4877,4094,4496,27194,37465,176818.33803996874
102409,25927,13249,19004,14543,16637,6715,11995,2693,28087,6863,149129.5753911262
181887,12483,8947,15300,7988,19088,7935,6596,2684,25215,29190,139201.1768569222
158199,20038,27648,833,1641,6945,869,10682,3776,1439,758,75875.42560650883
107234,16159,12382,207,1322,12272,7599,28171,1212,29684,9577,124250.31591362637
112419,44824,10437,9437,4585,660,3293,13571,2920,9166,35361,136411.39878125145
74507,15148,23784,12465,4115,5030,7199,42415,4854,19667,22549,165066.98976339554
136730,39199,1105,2381,12477,5755,8220,47641,814,27324,23262,174101.6185030876
117338,31645,13392,5409,11573,1658,1006,22070,2085,4491,27482,122050.63188784031
107800,4535,21196,1590,9411,17559,1659,35325,3387,26998,1677,128061.09388016105
157007,49867,25234,6585,2642,7910,2527,28174,350,13677,3805,146377.35364950687
121592,48373,23302,6427,4795,9866,9540,30817,2151,20715,430,158549.12116660463
35030,19056,20922,9802,1773,13140,4032,45530,2597,28144,258,151236.08530154018
181880,26429,25472,1052,10184,9880,6174,48186,2831,20731,5394,158688.9565949337
141801,28172,29795,12726,2190,3505,1176,1182,1398,25265,18342,129695.46540543312
175685,47784,29935,2595,8528,17976,4266,4576,2586,8398,21290,153874.17573529392
166539,23206,8500,8430,3236,12949,3719,15597,3289,8814,3846,93636.28376078575
51428,40854,10116,16473,12688,13949,4735,44239,3977,4568,30086,186443.0688231736
89372,36350,27477,1234,14525,2892,8535,46421,659,6595,2100,153224.35359998315
135714,10032,5875,355,14390,8866,177,29703,1380,10482,8604,91422.79952215619
176319,40662,13847,7121,9317,6623,8685,37767,99,15264,19839,166697.04240252712
151699,42458,19278,13330,4172,12907,4114,39940,1796,17186,15237,178186.1654254036
189126,43937,1848,11894,2442,11946,3654,21427,3307,18368,34392,159376.34986348124
170616,13978,17952,9995,7072,5854,3489,47470,2773,11624,35167,162889.67954377714
148187,39204,21998,8354,8475,10390,40,13932,851,14983,31110,155092.78560512495
171223,4034,14442,9624,13620,15488,8656,38481,4292,27375,31757,173108.37162845174
58609,6076,11719,9007,3423,6989,1006,24347,17,23190,6819,95527.29617519253
110997,29090,5606,4273,6578,270,6359,10760,364,18622,28259,115554.32797822269
82137,29866,4086,12991,1191,5861,4757,23956,1328,12854,7204,106734.97955584065
91961,18779,9756,4813,10189,17715,2515,40592,1878,12987,14754,137263.75434361162
70126,33425,25746,9493,1242,12954,4877,26741,3509,3831,784,127256.87674540792
176036,22165,25759,5283,647,7291,4992,23827,4764,18868,38236,155071.21858411477
36055,39837,10285,5699,4764,11084,181,3537,1723,16264,6504,100909.27430692744
106944,8063,12908,355,6784,16949,1633,24676,4492,18586,115,97522.69995249964
51592,40222,7253,2619,11521,11522,4150,40929,4686,6544,35313,172565.28562854612
63144,33484,19452,16833,5697,16738,9808,23642,1391,6586,4074,141446.6337528022
147263,19300,20889,18714,1900,1973,4472,39887,3199,28055,24692,169407.4959281219
90988,43952,18390,15715,2597,18913,3445,27684,3990,13516,9471,162849.64861095097
188554,42211,8517,6440,11679,1287,2358,47211,2334,21233,5140,153774.20565329219
44987,49481,3544,11445,8541,10752,7721,484,2620,10746,11888,122112.24588498205
44982,25045,28259,5604,8945,8335,8065,39938,2258,12935,23655,169343.60757002482
98423,28567,12069,2848,9742,17881,9734,9448,1840,4579,35341,138613.8607194543
29340,28142,26499,14326,12496,17694,7088,43938,4425,25810,14187,199674.4468245337
146148,9494,12766,11042,9575,7994,6474,7546,3259,13847,34314,119768.03491743984
170125,47347,15446,8713,13940,5576,659,15622,2511,29560,5065,149833.0323966406
56346,24107,16972,12626,6037,10069,3142,41379,486,12510,14304,146447.96260396775
75101,25460,20310,19301,12433,4466,909,37215,4191,7925,11450,145519.47015478392
186959,3313,1527,16747,9013,19538,6865,24308,101,25680,29559,139518.5126134362
187101,26945,29051,2557,10716,17891,1520,43451,1181,8797,20856,169899.75849342273
158862,43687,23762,5472,13565,19330,5076,6968,2403,14761,29365,167611.40841681816
101919,4891,4732,19412,5089,14414,1918,30615,3964,9233,31478,131578.84023416758
33808,24075,13153,3733,13917,8267,8497,4286,16,10976,39754,132436.96718336284
42596,21742,23523,7457,4148,10672,1648,9579,4769,11764,31170,128268.24307584715
129239,42221,4839,11277,11874,2519,4493,22307,426,12211,6730,120902.77889026963
142185,40930,29104,2425,3208,8029,4078,27710,1457,9359,14965,144701.17845578573
75790,39276,7460,15522,13669,6278,8914,35059,787,6837,33050,172713.2982868545
131475,7266,25174,19617,9387,14113,8909,3380,2018,17889,36524,149416.0147421066
150999,40101,25157,5854,14614,16671,2961,5960,2451,28299,19846,166479.71117378987
117276,33225,12979,6309,6216,16260,8835,36726,1988,15785,1369,144286.8662548205
51452,42823,20246,11354,7267,15587,6778,44267,3735,19114,39098,215771.02968336962
44121,36991,15100,1315,8262,18357,3077,38453,1389,1974,23055,153342.08374985497
158741,48644,11848,6024,12863,18844,9787,44350,1631,9614,32860,205348.18460331872
105267,30106,16165,11878,10628,1442,909,31828,3019,12135,26708,151026.33174972652
28609,36083,16903,11311,6726,512,4898,8367,1295,12678,35806,139232.48401170393
82002,33858,2367,7139,9923,8079,5215,15647,3896,5862,16291,112838.72999156255
140729,37203,8541,8543,13178,8323,5056,31735,1371,8275,1605,125093.26826597996
63734,12942,22833,1343,12729,17099,3801,36183,686,29748,4459,148638.94500443107
136736,25429,18617,6530,11214,3479,6038,33548,3575,10398,29265,149676.44594413624
25186,20132,5347,16909,920,6131,5235,34186,467,15310,6474,115248.74649595316
80977,8269,2294,11925,3801,3079,5703,15348,2615,11131,36895,102424.74895016942
76866,32979,21088,18538,8294,17000,859,1132,1779,19122,35288,162904.51702694784
143042,38943,25087,8596,14632,3015,1813,10478,2651,2380,5001,114347.92515186538
184154,10443,11883,16456,4765,1626,1865,5599,4318,7792,36232,104466.37018507511
114540,27597,23089,5207,3349,15967,9639,19969,1463,10242,8498,127201.64867936251
36976,4687,24387,18798,13572,2755,3500,2839,3132,14998,4770,94580.10759422659
59850,7215,4444,6505,5770,19295,397,44264,858,11282,33364,137334.59912457434
72474,26915,16178,6783,14227,17427,1985,27394,3641,3600,21680,144334.7108582744
53498,27664,17550,5109,13308,18981,6243,5602,4829,15725,39391,161072.75583767623
65582,5331,28797,8801,6004,8859,7752,27833,2405,26318,28666,152688.5722140943
23692,31795,26319,10642,12795,12043,208,48387,3286,14293,14963,179629.18919053412
150345,32243,28909,11218,3733,17732,4596,1237,4212,21871,33562,161774.29447397115
179112,17315,23680,863,4043,4372,2850,21131,2497,25122,27329,133841.6923179033
78252,28961,16916,5895,9611,471,9764,6112,4207,5236,31361,119910.2383476723
22959,38838,20456,15178,5120,11933,8204,3912,1488,13411,24496,147086.15510470362
126823,16028,20339,16977,5623,14116,317,24326,182,6955,34461,140985.9738506567
84571,4028,3837,15063,1279,6350,1314,44542,525,12123,10978,101284.79950325376
26710,28233,1477,6063,10648,13380,6291,33746,868,17995,15529,137713.3007590126
25083,41666,20160,17464,3997,3950,8914,6530,4013,23708,13761,146987.00359261342
28646,33001,6522,12176,8809,10154,9008,19902,2949,28130,27191,161377.34426495546
174273,23434,10534,8601,929,7587,9154,26255,3567,24666,38832,155631.99204165477
110848,5220,17777,15320,2598,11070,8166,13916,3524,23770,6360,109924.80388097209
94883,7309,7340,13269,9983,15013,9529,36388,4671,24303,18459,149183.22866417648
46457,35295,29866,6084,12643,10641,4892,4688,1837,10428,30021,150796.4352349385
44287,2037,6114,2393,4513,1617,1016,8419,3455,11532,3199,44996.5182508029
140038,15793,18024,272,13421,13660,825,37337,2658,3865,7141,117321.03298532855
58761,40995,11382,16009,1297,11040,6904,4207,3909,7420,17229,123847.69413205725
157786,35915,8483,8011,13212,4504,5066,16436,185,4205,10274,109935.09448328613
135496,31718,22887,12216,3798,4807,1432,14183,4984,15448,18017,133330.15804396273
97761,33133,28441,11292,7627,6425,2137,32170,3775,13890,25280,169099.12409575243
190926,40762,29288,7681,8782,404,8299,1921,2677,3385,39286,144463.6345276208
80698,8871,10384,8319,12355,3068,1861,47681,2429,4108,25725,128975.62832942943
40116,35788,17660,11844,13081,13701,2674,43804,2609,19023,9424,173381.54995262471
63375,47751,10883,19639,8301,9144,8183,21989,1891,22049,28250,185536.63205891522
81530,20411,18962,18756,8661,7092,8359,30447,793,10431,20981,149598.9839735551
29953,36647,18930,10866,7739,1597,2181,38664,4977,25125,18483,171330.6679638429
39798,11192,3350,16064,8066,13387,9522,46572,1882,6010,31760,151388.35091394297
112181,22382,23845,9391,7332,12321,6251,35550,3949,22776,38728,188504.1998873222
175194,43237,17945,11777,12219,460,3815,23887,3341,738,6478,129967.12221637981
49131,8905,20833,4393,7178,1240,3394,33837,3240,16032,28704,132522.43050349836
171128,44104,28800,15054,10222,1388,9142,42235,452,11938,5161,173142.43657899232
21733,5989,5820,10608,11156,4596,8386,12899,651,13398,1543,76842.12186412989
169360,13127,13143,17861,5672,8893,9086,34080,198,15126,8837,130991.5960967295
177168,46215,1862,5015,5935,6774,6430,46146,1097,2814,11694,137484.6428005282
46081,42200,22049,4272,14928,19902,5899,8238,877,7464,29281,160184.27635420507
